correction_candidate,anchor,gamma,encoder_variant,base_group,depth,correction_name,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
modis_pretrained__physical_modis__d2__full_minus_base,v5_prediction,2.5,modis_pretrained,physical_modis,2,full_minus_base,259.1187054752531,190.2529673388224,3.0881107272557298,271.2782007546943,258.60354506654176,274.9348036275985,0.773109243697479,262.02978919293554
modis_pretrained__physical__d1__full_minus_current,shadow_point_prediction,2.0,modis_pretrained,physical,1,full_minus_current,259.6271086206776,192.2042113523756,21.518199753527853,269.882004651647,259.04671938732014,276.3970134885775,0.7899159663865546,262.04573532008055
scratch__physical__d2__transition_features_minus_base,shadow_point_prediction,2.75,scratch,physical,2,transition_features_minus_base,259.99320006211434,188.63236307916992,38.43682112930899,269.20573158814284,258.9941956274854,281.7641475336801,0.7983193277310925,262.04658183496423
scratch__physical__d2__transition_features_minus_base,v5_prediction,2.75,scratch,physical,2,transition_features_minus_base,259.64558598977936,189.831485422184,30.090684101194544,270.04756996100997,258.90232261924126,278.5343797284241,0.7941176470588235,262.0602661399525
modis_pretrained__physical__d2__pools_minus_base,v5_prediction,-0.75,modis_pretrained,physical,2,pools_minus_base,259.3727176165585,189.74430754199392,-4.892318268950602,270.9779341356657,258.58972412237813,278.72827476812597,0.7815126050420168,262.0782733727902
scratch__physical_modis__d2__current_minus_base,shadow_point_prediction,1.75,scratch,physical_modis,2,current_minus_base,260.55255415267004,188.05157531231364,39.371712365237585,267.5384151917322,259.68008974457143,280.98465417878134,0.8109243697478992,262.0809033104109
modis_pretrained__physical_modis__d2__pools_minus_base,shadow_point_prediction,3.0,modis_pretrained,physical_modis,2,pools_minus_base,260.14178059919965,188.3262060307904,2.43626326189018,269.1882513743375,258.8715056967209,284.5481400484955,0.7983193277310925,262.0858295673644
modis_pretrained__physical_modis__d1__pools_minus_current,v5_prediction,-2.5,modis_pretrained,physical_modis,1,pools_minus_current,260.2085968465347,190.7873039507197,-24.29237512797504,268.3492494391102,259.58770264306145,277.5526270609353,0.7647058823529411,262.08853644381026
modis_pretrained__physical__d1__full_minus_base,v5_prediction,-2.0,modis_pretrained,physical,1,full_minus_base,259.79485981105347,188.81775428100244,-17.739115671116114,270.1251211223774,258.6682252928648,282.83676699658895,0.7773109243697479,262.0957665093373
scratch__physical__d2__pools_minus_current,v5_prediction,1.25,scratch,physical,2,pools_minus_current,259.70894883838895,190.83233092051938,-22.25383528958485,270.47622161702714,258.51988280678506,283.34342607335066,0.7899159663865546,262.1035005251475
scratch__physical_modis__d2__current_minus_base,shadow_point_prediction,-1.75,scratch,physical_modis,2,current_minus_base,260.2915661829116,193.04932028743653,-38.24752789067924,269.1372384200682,258.7415887384825,287.105116076228,0.7941176470588235,262.1154898810935
scratch__physical__d2__transition_minus_current,v5_prediction,-1.75,scratch,physical,2,transition_minus_current,259.74456174800895,190.8294085684853,10.700429896180012,269.8817713934822,259.1093151912352,277.264208162398,0.7899159663865546,262.12005252018383
scratch__physical_modis__d2__full_minus_base,v5_prediction,2.5,scratch,physical_modis,2,full_minus_base,259.84437775907827,189.635646167917,29.25695592799472,269.4340698171384,259.3966117210075,274.64451258189445,0.7773109243697479,262.1298592640756
modis_pretrained__physical__d2__full_minus_current,v5_prediction,1.0,modis_pretrained,physical,2,full_minus_current,259.4476762018965,191.06670735931164,-0.5083779368744749,271.0695728848305,258.5665685939981,279.93070424441527,0.7815126050420168,262.13287347065545
modis_pretrained__physical_modis__d2__pools_minus_base,v5_prediction,2.75,modis_pretrained,physical_modis,2,pools_minus_base,259.88273635293876,190.94141057148747,-6.066054684941866,270.11474009826355,258.6898668825854,283.5613249532597,0.7941176470588235,262.14251992168164
modis_pretrained__physical__d1__full_minus_current,shadow_point_prediction,-2.5,modis_pretrained,physical,1,full_minus_current,260.0179101561741,190.95631881124328,-25.633042158031696,269.13100308782407,259.42164328981875,277.02063743136773,0.7773109243697479,262.14711667249776
scratch__physical__d2__full_minus_current,shadow_point_prediction,-2.25,scratch,physical,2,full_minus_current,260.0484180032464,190.81696231367567,0.3214397201688023,269.499884043554,259.0247240617324,282.07623227127414,0.8109243697478992,262.15536102794476
scratch__physical_modis__d2__pools_minus_base,shadow_point_prediction,-1.75,scratch,physical_modis,2,pools_minus_base,259.9122189952208,191.3333343116256,-15.90472803079083,270.15511255693923,258.6896798778259,283.8692570729972,0.773109243697479,262.1673076063017
modis_pretrained__physical_modis__d2__pools_minus_base,shadow_point_prediction,-2.5,modis_pretrained,physical_modis,2,pools_minus_base,259.6331718433865,189.26969005365646,-0.999716949896681,270.44246635273066,258.98035422562117,277.38035549271996,0.7815126050420168,262.1722910662812
modis_pretrained__physical__d2__effect_features_minus_base,shadow_point_prediction,3.0,modis_pretrained,physical,2,effect_features_minus_base,259.87836636406615,186.8604193196499,2.2270517040370588,270.3164144390207,258.63937914760425,283.9857173091137,0.8067226890756303,262.1781315786893
scratch__physical__d2__effect_features_minus_base,shadow_point_prediction,-2.0,scratch,physical,2,effect_features_minus_base,260.0380796335619,189.1593686353471,-5.4131063321388355,269.6158659364641,259.04398149936117,281.7600222738734,0.7773109243697479,262.18400167573725
scratch__physical__d1__full_minus_current,v5_prediction,1.75,scratch,physical,1,full_minus_current,259.8187806101732,190.55560902106419,-10.70199643079609,270.3793479569053,258.75699183428094,282.2222413456583,0.7773109243697479,262.1934752528831
modis_pretrained__physical__d2__current_minus_base,v5_prediction,-0.5,modis_pretrained,physical,2,current_minus_base,259.6121773106663,189.73302166281528,-8.117804210893603,270.9280201872294,258.6518302861897,280.96131924467915,0.7773109243697479,262.2010512736879
scratch__physical_modis__d1__full_minus_base,v5_prediction,-3.0,scratch,physical_modis,1,full_minus_base,259.3391398446351,192.8845085719573,-12.85669743129822,271.8930007224289,258.2400792383125,282.0906752548752,0.7689075630252101,262.2028399125029
scratch__physical_modis__d1__pools_minus_current,v5_prediction,1.25,scratch,physical_modis,1,pools_minus_current,259.34341185683843,189.79648995763952,-8.481492784009617,271.79720283879726,258.3317305765573,281.21670929332134,0.7773109243697479,262.20393928225786
scratch__physical_modis__d1__pools_minus_base,v5_prediction,1.75,scratch,physical_modis,1,pools_minus_base,259.2826734651168,186.51205764740962,-1.1018340929880432,271.93883205459525,258.33583414429717,280.47407156710415,0.7899159663865546,262.2100032822815
scratch__physical_modis__d2__full_minus_current,shadow_point_prediction,-2.25,scratch,physical_modis,2,full_minus_current,260.35906802035714,189.36313523625603,17.12327461199297,268.89848068320987,259.25973707105004,283.1602189548728,0.8025210084033614,262.21908844874355
scratch__physical_modis__d1__transition_minus_current,v5_prediction,1.75,scratch,physical_modis,1,transition_minus_current,259.68883237694337,191.3373092862673,-10.371981248300974,270.9881355244002,258.51555383897426,283.1731710115358,0.7605042016806722,262.2203385293153
scratch__physical_modis__d2__pools_minus_current,shadow_point_prediction,-1.75,scratch,physical_modis,2,pools_minus_current,260.32525402493377,190.8668952483722,22.90489209716758,268.85468229113803,259.38413241669656,281.49995782711085,0.8025210084033614,262.2223306894255
modis_pretrained__physical__d2__transition_features_minus_base,v5_prediction,-1.0,modis_pretrained,physical,2,transition_features_minus_base,259.65008653619833,190.1931917565799,-10.828196802225792,270.77208051971803,258.82301868115843,279.53080559883784,0.773109243697479,262.2238180683183
modis_pretrained__physical__d2__full_minus_base,shadow_point_prediction,-1.5,modis_pretrained,physical,2,full_minus_base,260.3785774050359,187.90439973605143,-11.352686303836988,268.821304904264,259.3258179314809,282.7164939721315,0.7941176470588235,262.2260694114542
scratch__physical_modis__d2__pools_minus_current,v5_prediction,1.5,scratch,physical_modis,2,pools_minus_current,260.07320200180067,191.88902390842765,-26.935016099311078,269.9840372428636,258.7738375022776,284.73864876317896,0.773109243697479,262.2260696871856
scratch__physical__d2__pools_minus_current,v5_prediction,-1.25,scratch,physical,2,pools_minus_current,259.6883328184496,191.5945909600305,6.6857457079142515,270.71229733478174,258.8299396517015,279.92715610132905,0.7899159663865546,262.22972565584564
scratch__physical_modis__d1__transition_features_minus_base,v5_prediction,-2.5,scratch,physical_modis,1,transition_features_minus_base,259.5973173555465,191.76016882923662,-15.027903977729045,271.1091692603268,258.6201700119584,281.12294408943734,0.7815126050420168,262.2309934958446
scratch__physical__d1__transition_features_minus_base,v5_prediction,-2.0,scratch,physical,1,transition_features_minus_base,259.5560275369429,192.9797166967116,-10.70827451690541,271.1618200832568,258.67920712046345,279.99584931117073,0.7815126050420168,262.2382705694015
scratch__physical_modis__d1__full_minus_current,v5_prediction,1.75,scratch,physical_modis,1,full_minus_current,259.8726613686844,191.1263382147282,-12.483635305523226,270.45508905399964,258.77384853804807,282.64633143468626,0.7689075630252101,262.2435650823541
modis_pretrained__physical_modis__d1__pools_minus_current,shadow_point_prediction,2.5,modis_pretrained,physical_modis,1,pools_minus_current,259.72863513253714,191.11819102396723,17.070422574418906,270.4802087174474,259.05308866528827,277.7736965823652,0.7899159663865546,262.2476419119525
modis_pretrained__physical__d2__full_minus_current,v5_prediction,-3.0,modis_pretrained,physical,2,full_minus_current,260.24244158545224,190.7145802923293,-29.611045352717767,269.11603290371653,259.4063730455784,280.25012572343724,0.7773109243697479,262.25182228004985
modis_pretrained__physical__d1__effect_features_minus_base,v5_prediction,2.25,modis_pretrained,physical,1,effect_features_minus_base,259.6165018152835,188.74414109623535,-9.507371674231475,271.0949042024018,258.72522979594936,280.2190308055033,0.7941176470588235,262.26328440722955
modis_pretrained__physical_modis__d1__full_minus_current,v5_prediction,1.25,modis_pretrained,physical_modis,1,full_minus_current,259.4309247427869,192.1394059764063,1.4626953499994788,271.49540055219,258.7000525814739,278.15994742292145,0.7689075630252101,262.26432565480945
modis_pretrained__physical__d2__transition_minus_current,shadow_point_prediction,1.5,modis_pretrained,physical,2,transition_minus_current,260.2617076286162,189.2470431481415,4.1270419941899865,269.5812435658349,258.9947932393939,284.64344881131245,0.8109243697478992,262.27486301561527
scratch__physical__d2__full_minus_current,v5_prediction,1.5,scratch,physical,2,full_minus_current,260.2100889654731,192.3221735205434,-7.623609779428387,269.70463439210835,258.989806117003,284.16063699118445,0.773109243697479,262.2786546100144
scratch__physical_modis__d1__pools_minus_current,shadow_point_prediction,2.75,scratch,physical_modis,1,pools_minus_current,259.57760916492487,188.90691997006132,-0.9722933477043392,271.4818368677596,258.4937977974096,282.1896134628474,0.7857142857142857,262.28271324875476
modis_pretrained__physical_modis__d1__current_minus_base,v5_prediction,2.5,modis_pretrained,physical_modis,1,current_minus_base,260.15888732556016,188.8651324950074,-26.873270351512453,269.2124196601744,259.6144612958987,276.43641541882414,0.7689075630252101,262.2861639017984
scratch__physical_modis__d2__transition_features_minus_base,shadow_point_prediction,3.0,scratch,physical_modis,2,transition_features_minus_base,259.8629944765199,188.57797658726884,26.661244201226364,270.40439554619223,259.03462467932894,279.76718640100256,0.7857142857142857,262.29125229464023
scratch__physical__d1__transition_minus_current,v5_prediction,1.5,scratch,physical,1,transition_minus_current,259.8479932500498,190.2091332134312,-17.9345389095338,270.8327887384082,258.65386049321376,283.5367873314096,0.7773109243697479,262.2956589329304
modis_pretrained__physical_modis__d1__transition_minus_current,v5_prediction,1.75,modis_pretrained,physical_modis,1,transition_minus_current,259.6244583998577,189.3311777887431,-2.5428868103091005,271.33980565181764,258.5941576410907,281.70088898315163,0.7689075630252101,262.2957200231559
modis_pretrained__physical_modis__d1__current_minus_base,v5_prediction,-1.25,modis_pretrained,physical_modis,1,current_minus_base,259.4979185867915,192.1250020685292,1.7605679895032804,271.5171387431662,258.67951314435106,279.2726972176939,0.773109243697479,262.2981222652751
modis_pretrained__physical_modis__d2__pools_minus_base,v5_prediction,-1.25,modis_pretrained,physical_modis,2,pools_minus_base,259.5057294145412,189.79839808746493,-8.564949384423219,271.5563281620723,258.7187315308061,278.91381890530727,0.7815126050420168,262.3216296304902
modis_pretrained__physical__d1__transition_minus_current,v5_prediction,1.75,modis_pretrained,physical,1,transition_minus_current,259.7497202692146,189.0713872700688,-3.925352817990553,271.13404504039937,258.65960211773165,282.4320107511033,0.7941176470588235,262.32327192414004
scratch__physical__d2__transition_features_minus_base,v5_prediction,-0.75,scratch,physical,2,transition_features_minus_base,259.69668472406505,190.79273036853937,-18.113516306843437,271.1472103482993,258.7656793306669,280.73591504194013,0.7857142857142857,262.3265647817741
