candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
hier__scratch__encoder__extra__xgb1,hierarchy,scratch,encoder,extra,xgb1,development,238,396.03002498480544,318.429593399707,111.66456685229588,446.3157286266566,390.51587820039344,456.37276518149156,0.680672268907563,407.22291419916525
hier__scratch__encoder__extra__xgb1,hierarchy,scratch,encoder,extra,xgb1,late,238,518.9428662475984,394.3821596762558,285.20103394247644,611.7304473536109,497.56408433371746,644.9807740619233,0.4495798319327731,536.7950660456313
hier__scratch__encoder__extra__xgb1,hierarchy,scratch,encoder,extra,xgb1,four_year,476,461.59586172253455,356.40587653798144,198.43280039738616,535.4492832374474,444.03998126705545,644.9807740619233,0.5651260504201681,475.670246987393
hier__scratch__encoder__extra__xgb2,hierarchy,scratch,encoder,extra,xgb2,development,238,393.6117175443475,316.5008223373743,107.74106858774614,442.7484117708748,388.50894211916346,451.68319384927685,0.680672268907563,404.6201972446833
hier__scratch__encoder__extra__xgb2,hierarchy,scratch,encoder,extra,xgb2,late,238,514.5642430707085,390.8076136172815,281.18213600742143,606.4045281389672,493.8950646312667,638.2696655131671,0.4495798319327731,532.3570197279128
hier__scratch__encoder__extra__xgb2,hierarchy,scratch,encoder,extra,xgb2,four_year,476,458.0974483857897,353.65421797732796,194.46160229758377,530.9202425379332,441.2020033752151,638.2696655131671,0.5651260504201681,472.0792856711819
hier__scratch__encoder__extra__zero,hierarchy,scratch,encoder,extra,zero,development,238,396.61610244188796,318.82205655685567,113.04217226414524,447.2962686130087,390.95634127664573,457.72064260432427,0.680672268907563,407.87120369335753
hier__scratch__encoder__extra__zero,hierarchy,scratch,encoder,extra,zero,late,238,520.868869061724,396.07234966951995,287.5050582427049,614.019477247753,499.22675532929736,647.8101511749347,0.4495798319327731,538.7459926751246
hier__scratch__encoder__extra__zero,hierarchy,scratch,encoder,extra,zero,four_year,476,462.930184516971,357.4472031131878,200.27361525342505,537.1656496625247,445.09154830297155,647.8101511749347,0.5651260504201681,477.02939174985954
hier__scratch__encoder__ridge1000__extra,hierarchy,scratch,encoder,ridge1000,extra,development,238,410.80825874915496,328.80938156282997,17.77035118736597,466.2285128088772,410.0180728641145,435.4858050228745,0.6932773109243697,424.4657757928254
hier__scratch__encoder__ridge1000__extra,hierarchy,scratch,encoder,ridge1000,extra,late,238,540.9609242739251,407.6101484880487,337.6240129949223,650.5134205124198,530.3141166302294,637.1113979345723,0.5,565.6873464226248
hier__scratch__encoder__ridge1000__extra,hierarchy,scratch,encoder,ridge1000,extra,four_year,476,480.313515866362,368.20976502543937,177.69718209114416,565.9225814644374,470.1660947471719,637.1113979345723,0.5966386554621849,499.1789269860833
hier__scratch__encoder__ridge1000__ridge100,hierarchy,scratch,encoder,ridge1000,ridge100,development,238,461.33850060710415,375.39275906797434,-18.493456116273578,523.4111130705945,460.8228490789554,482.6291304943019,0.6722689075630253,476.7277408409396
hier__scratch__encoder__ridge1000__ridge100,hierarchy,scratch,encoder,ridge1000,ridge100,late,238,525.2827248381438,429.7538410054265,372.7556212825972,594.1728140343736,525.1017954537808,538.8874918308557,0.5546218487394958,542.4600147911106
hier__scratch__encoder__ridge1000__ridge100,hierarchy,scratch,encoder,ridge1000,ridge100,four_year,476,494.345604388163,402.57330003670046,177.13108258316183,559.9109421253191,492.9623222663681,538.8874918308557,0.6134453781512605,510.3911182920033
hier__scratch__encoder__ridge1000__ridge1000,hierarchy,scratch,encoder,ridge1000,ridge1000,development,238,394.5907682226027,318.86473157614904,-35.11960437651948,436.0380406184139,394.55972193397827,399.50948898763886,0.680672268907563,404.94482474939946
hier__scratch__encoder__ridge1000__ridge1000,hierarchy,scratch,encoder,ridge1000,ridge1000,late,238,516.0238210440447,405.69574326846697,339.27852578888434,597.8368740278602,514.1436042623476,558.154262982921,0.5252100840336135,536.0070300945742
hier__scratch__encoder__ridge1000__ridge1000,hierarchy,scratch,encoder,ridge1000,ridge1000,four_year,476,459.33781591079565,362.28023742230795,152.0794607061825,523.2294433677014,454.35166309816293,558.154262982921,0.6029411764705882,474.06418457186396
hier__scratch__encoder__ridge1000__xgb1,hierarchy,scratch,encoder,ridge1000,xgb1,development,238,432.4009080687263,345.7178014428393,43.24846998417417,497.0906832692181,429.78303042420555,477.29189336624574,0.6890756302521008,447.91888245771906
hier__scratch__encoder__ridge1000__xgb1,hierarchy,scratch,encoder,ridge1000,xgb1,late,238,554.1467628717027,418.3379796027369,346.78701493966537,665.705599191341,542.5477903659882,655.3331172936107,0.5084033613445378,579.1367288251836
hier__scratch__encoder__ridge1000__xgb1,hierarchy,scratch,encoder,ridge1000,xgb1,four_year,476,497.0156839073825,382.0278905227881,195.01774246191982,587.4789750228344,486.16541039509696,655.3331172936107,0.5987394957983193,516.9189383081741
hier__scratch__encoder__ridge1000__xgb2,hierarchy,scratch,encoder,ridge1000,xgb2,development,238,430.45125159646847,344.358929256496,39.36472573995234,493.76280469616313,428.155104045199,472.5565328624234,0.6890756302521008,445.70510298357476
hier__scratch__encoder__ridge1000__xgb2,hierarchy,scratch,encoder,ridge1000,xgb2,late,238,549.9906040048073,414.7628284986506,342.77241779139797,660.4029343661649,538.8221809783855,649.0960300055626,0.5042016806722689,574.8015808385412
hier__scratch__encoder__ridge1000__xgb2,hierarchy,scratch,encoder,ridge1000,xgb2,four_year,476,493.8511640639004,379.5608788775733,191.06857176567516,583.0667813470695,483.48864251179225,649.0960300055626,0.5966386554621849,513.5644379966657
hier__scratch__encoder__ridge1000__zero,hierarchy,scratch,encoder,ridge1000,zero,development,238,432.81228157524777,345.8805496094281,44.608449753508495,497.9345960867073,430.06896470181243,478.72239914053216,0.6890756302521008,448.4070309847539
hier__scratch__encoder__ridge1000__zero,hierarchy,scratch,encoder,ridge1000,zero,late,238,556.2737576137483,420.3563911722379,349.1252930477856,668.3412091643214,544.5900585537129,658.0015285829074,0.5084033613445378,581.3696957363827
hier__scratch__encoder__ridge1000__zero,hierarchy,scratch,encoder,ridge1000,zero,four_year,476,498.3808606337581,383.11847039083307,196.86687140064706,589.3296335020239,487.32951162776266,658.0015285829074,0.5987394957983193,518.3552165993257
hier__scratch__encoder__ridge100__extra,hierarchy,scratch,encoder,ridge100,extra,development,238,567.808557689602,465.1923702065597,23.582893007544715,675.1879090151779,566.3306731609814,607.2712010346642,0.680672268907563,594.2839243888409
hier__scratch__encoder__ridge100__extra,hierarchy,scratch,encoder,ridge100,extra,late,238,514.2603170995748,406.1797099891555,251.16849254018086,588.9484191753064,512.8685658507399,550.6773995481781,0.6470588235294118,532.584404806299
hier__scratch__encoder__ridge100__extra,hierarchy,scratch,encoder,ridge100,extra,four_year,476,541.6965164780466,435.6860400978576,137.3756927738628,633.5372731455429,539.5996195058606,607.2712010346642,0.6638655462184874,564.1324814018742
hier__scratch__encoder__ridge100__ridge100,hierarchy,scratch,encoder,ridge100,ridge100,development,238,620.8136441662922,512.8965684825972,-10.451792036988486,739.1777942475386,619.9837622347516,652.0729402902092,0.6848739495798319,650.1972112037186
hier__scratch__encoder__ridge100__ridge100,hierarchy,scratch,encoder,ridge100,ridge100,late,238,541.2863915351949,431.9309451038965,290.0649843483033,602.3407706058288,524.4016790056653,658.5427864904009,0.6890756302521008,552.3288081704709
hier__scratch__encoder__ridge100__ridge100,hierarchy,scratch,encoder,ridge100,ridge100,four_year,476,582.4090222705277,472.4137567932468,139.8065961556574,674.2396515493137,572.1927206202084,658.5427864904009,0.6869747899159664,602.8126041776444
hier__scratch__encoder__ridge100__ridge1000,hierarchy,scratch,encoder,ridge100,ridge1000,development,238,544.4416884730383,445.9750452922939,-30.343799959334692,641.3858852483081,544.4412745856868,545.1125978205858,0.6764705882352942,568.6776341950178
hier__scratch__encoder__ridge100__ridge1000,hierarchy,scratch,encoder,ridge100,ridge1000,late,238,522.6649770597824,419.61848910651577,256.1863824294727,578.7229117657708,514.7961954851214,605.1485909096341,0.6680672268907563,534.7122653426143
hier__scratch__encoder__ridge100__ridge1000,hierarchy,scratch,encoder,ridge100,ridge1000,four_year,476,533.6644218946377,432.79676719940477,112.92129123506898,610.8584379373049,529.618735035404,605.1485909096341,0.6722689075630253,551.951504190496
hier__scratch__encoder__ridge100__xgb1,hierarchy,scratch,encoder,ridge100,xgb1,development,238,591.2680373928777,486.2993278214877,49.74255017513588,706.7184600818267,587.343076155795,655.3578020191943,0.680672268907563,619.1494027558442
hier__scratch__encoder__ridge100__xgb1,hierarchy,scratch,encoder,ridge100,xgb1,late,238,523.7529441051241,413.8696591273825,259.9652909205417,599.8646692052137,522.6794085017375,556.1963055397842,0.634453781512605,542.5124914792998
hier__scratch__encoder__ridge100__xgb1,hierarchy,scratch,encoder,ridge100,xgb1,four_year,476,558.5315740856602,450.084493474435,154.85392054783878,655.4725788242819,555.0112423287662,655.3578020191943,0.657563025210084,581.8867423310921
hier__scratch__encoder__ridge100__xgb2,hierarchy,scratch,encoder,ridge100,xgb2,development,238,589.1503385822737,484.77481713451425,45.81300406489421,703.4277825206756,585.626465842326,649.9674633216529,0.680672268907563,616.8387313818872
hier__scratch__encoder__ridge100__xgb2,hierarchy,scratch,encoder,ridge100,xgb2,late,238,521.4545604149089,412.1329187854305,256.17285671194355,596.3647453455474,520.3166247003868,554.7472598659282,0.6428571428571429,539.897622718938
hier__scratch__encoder__ridge100__xgb2,hierarchy,scratch,encoder,ridge100,xgb2,four_year,476,556.333074708449,448.4538679599724,150.99293038841884,652.0972146517015,552.9715452713564,649.9674633216529,0.6617647058823529,579.4337273349889
hier__scratch__encoder__ridge100__zero,hierarchy,scratch,encoder,ridge100,zero,development,238,591.6521138056761,486.41956354222754,51.096067500212236,707.4589017271345,587.5686184287673,656.9612866901506,0.680672268907563,619.5829369418135
hier__scratch__encoder__ridge100__zero,hierarchy,scratch,encoder,ridge100,zero,late,238,525.4176222414889,415.40999881889684,262.241204215582,602.1455292601383,524.3366962828982,558.0221039995287,0.6302521008403361,544.3293675065036
hier__scratch__encoder__ridge100__zero,hierarchy,scratch,encoder,ridge100,zero,four_year,476,559.5158181555838,450.91478118056216,156.6686358578971,656.9160281348505,555.9526573558327,656.9612866901506,0.6554621848739496,582.9750804504628
hier__scratch__encoder__ridge10__extra,hierarchy,scratch,encoder,ridge10,extra,development,238,675.5247503885231,561.0859065058772,-97.33438905375652,797.0993527014557,674.5729526915286,710.4201267016116,0.680672268907563,705.6804515425076
hier__scratch__encoder__ridge10__extra,hierarchy,scratch,encoder,ridge10,extra,late,238,526.8292763342065,416.0365577049899,127.3317111219268,600.611678835259,526.8242574992541,529.1238472851578,0.6512605042016807,545.2736222507315
hier__scratch__encoder__ridge10__extra,hierarchy,scratch,encoder,ridge10,extra,four_year,476,605.7568715211988,488.5612321054336,14.998661034085137,705.7272018387798,600.6986050953914,710.4201267016116,0.6659663865546218,629.4848874941422
hier__scratch__encoder__ridge10__ridge100,hierarchy,scratch,encoder,ridge10,ridge100,development,238,734.3526165402233,613.7982840751272,-128.5393975398042,866.0040512444361,733.0757037003689,776.3628618847692,0.6638655462184874,766.9462470063129
hier__scratch__encoder__ridge10__ridge100,hierarchy,scratch,encoder,ridge10,ridge100,late,238,547.3505173761318,429.43942836210215,164.89337401470536,624.4460876771261,539.9500000870886,629.6527663647921,0.6890756302521008,564.7742806291196
hier__scratch__encoder__ridge10__ridge100,hierarchy,scratch,encoder,ridge10,ridge100,four_year,476,647.636608867732,521.6188562186146,18.176988237450544,754.9489827753413,636.5128518937288,776.3628618847692,0.6764705882352942,671.6837631011335
hier__scratch__encoder__ridge10__ridge1000,hierarchy,scratch,encoder,ridge10,ridge1000,development,238,660.6698119082193,548.8504062496919,-150.17019767354103,769.706386311983,656.3385790674236,731.8651968561048,0.680672268907563,686.8461472989613
hier__scratch__encoder__ridge10__ridge1000,hierarchy,scratch,encoder,ridge10,ridge1000,late,238,534.4369551572107,427.45097801059313,132.15017639118858,597.2893821950743,532.8825273027169,573.6142242128575,0.6722689075630253,549.7614549530531
hier__scratch__encoder__ridge10__ridge1000,hierarchy,scratch,encoder,ridge10,ridge1000,four_year,476,600.8774664624029,488.15069213014255,-9.010010641176205,688.9131030879095,594.6105531850702,731.8651968561048,0.6764705882352942,621.3196472994464
hier__scratch__encoder__ridge10__xgb1,hierarchy,scratch,encoder,ridge10,xgb1,development,238,694.4891956804248,578.5048059970765,-71.41111038965957,824.4728805354056,694.4417518535292,702.5593992617878,0.6764705882352942,726.9732559374461
hier__scratch__encoder__ridge10__xgb1,hierarchy,scratch,encoder,ridge10,xgb1,late,238,532.688676043605,420.5659923126945,135.77120611685731,608.724857364593,532.6872229156463,533.9314606362548,0.6512605042016807,551.6973580918623
hier__scratch__encoder__ridge10__xgb1,hierarchy,scratch,encoder,ridge10,xgb1,four_year,476,618.8992117065316,499.5353991548854,32.18004786359888,724.6728512618275,613.5644873845878,702.5593992617878,0.6638655462184874,644.0089405148696
hier__scratch__encoder__ridge10__xgb2,hierarchy,scratch,encoder,ridge10,xgb2,development,238,693.050847989483,577.4703569223346,-75.24629863879656,821.7834585321558,692.9477291464802,704.9027519267953,0.6764705882352942,725.2082209144005
hier__scratch__encoder__ridge10__xgb2,hierarchy,scratch,encoder,ridge10,xgb2,late,238,531.3610085520448,419.6064989824214,132.10059656309386,605.9079285756478,531.3596736105068,532.550752945396,0.6512605042016807,549.9974048225611
hier__scratch__encoder__ridge10__xgb2,hierarchy,scratch,encoder,ridge10,xgb2,four_year,476,617.5208495704367,498.53842795237796,28.42714896214865,721.9599956465399,612.1537013784935,704.9027519267953,0.6638655462184874,642.2888490414766
hier__scratch__encoder__ridge10__zero,hierarchy,scratch,encoder,ridge10,zero,development,238,694.6691092449081,578.5103611461473,-70.09715784990067,825.0209563336908,694.6370814963772,701.3076398920095,0.6764705882352942,727.249064079971
