candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
xgb1__hier__scratch__history__ridge1000__zero,hierarchy,scratch,history,ridge1000,zero,development,238,320.89077571132964,243.72974375428112,151.86769015692857,345.5815639064375,320.3175856115766,339.4887693149678,0.6974789915966386,326.92017523516836
xgb1__hier__scratch__history__ridge1000__zero,hierarchy,scratch,history,ridge1000,zero,late,238,535.4939094569211,448.7732829809132,420.2948336140191,573.6944358717138,531.3655703859773,597.7309052667878,0.46218487394957986,544.0119562928833
xgb1__hier__scratch__history__ridge1000__zero,hierarchy,scratch,history,ridge1000,zero,four_year,476,441.4321108630839,346.25151336759717,286.08126188547385,473.5778304894472,425.841577998777,597.7309052667878,0.5798319327731093,445.570907553598
xgb1__hier__scratch__history__ridge100__extra,hierarchy,scratch,history,ridge100,extra,development,238,304.7959065860939,233.83658011388684,102.72410887289205,333.73899574216915,304.41730460882707,319.6044480642452,0.6722689075630253,311.93702838079605
xgb1__hier__scratch__history__ridge100__extra,hierarchy,scratch,history,ridge100,extra,late,238,540.3276081641542,447.35950323812085,418.35372117486196,601.0553520841427,536.3512612252343,601.7825131351304,0.4579831932773109,554.5154574094213
xgb1__hier__scratch__history__ridge100__extra,hierarchy,scratch,history,ridge100,extra,four_year,476,438.6652874436469,340.5980416760038,260.538915023877,486.1323140606806,420.38428291703065,601.7825131351304,0.5651260504201681,445.9617929662512
xgb1__hier__scratch__history__ridge100__ridge100,hierarchy,scratch,history,ridge100,ridge100,development,238,323.1314106100557,261.68156604644724,47.07497517832793,334.0975523306511,323.0835999454202,328.6420142113862,0.6596638655462185,325.8609933740457
xgb1__hier__scratch__history__ridge100__ridge100,hierarchy,scratch,history,ridge100,ridge100,late,238,622.7773477304693,538.5002455073594,521.2083839933358,648.1716842430546,622.0193667789736,652.7363359993001,0.5378151260504201,628.9364366207417
xgb1__hier__scratch__history__ridge100__ridge100,hierarchy,scratch,history,ridge100,ridge100,four_year,476,496.1176943876535,400.0909057769033,284.14167958583187,515.629569908384,472.5514833621969,652.7363359993001,0.5987394957983193,495.10411051147196
xgb1__hier__scratch__history__ridge100__ridge1000,hierarchy,scratch,history,ridge100,ridge1000,development,238,299.39799207426046,230.14130817167785,73.47229563658678,317.0485063748239,298.88505112284395,316.4031524296031,0.680672268907563,303.6823854115472
xgb1__hier__scratch__history__ridge100__ridge1000,hierarchy,scratch,history,ridge100,ridge1000,late,238,577.0975472968831,496.6673223434899,477.3380402215591,614.750230636237,577.0782887466669,581.7929205771252,0.5,586.5059034941676
xgb1__hier__scratch__history__ridge100__ridge1000,hierarchy,scratch,history,ridge100,ridge1000,four_year,476,459.71770509421174,363.4043152575839,275.40516792907295,489.09999052433716,437.9816699347554,581.7929205771252,0.5903361344537815,461.62926766187906
xgb1__hier__scratch__history__ridge100__xgb1,hierarchy,scratch,history,ridge100,xgb1,development,238,311.2101856014736,237.58638328264186,116.2646398112481,342.18403303997536,311.00075729906,322.4160357238207,0.6932773109243697,318.90129038549566
xgb1__hier__scratch__history__ridge100__xgb1,hierarchy,scratch,history,ridge100,xgb1,late,238,542.7343607148766,452.86998811882,424.28457590744244,594.8200113410045,538.5439693639065,605.8565191770992,0.4579831932773109,554.708175533666
xgb1__hier__scratch__history__ridge100__xgb1,hierarchy,scratch,history,ridge100,xgb1,four_year,476,442.3869154499766,345.22818570073093,270.2746078593453,485.23229404029547,424.77236333148323,605.8565191770992,0.5756302521008403,448.694622067933
xgb1__hier__scratch__history__ridge100__xgb2,hierarchy,scratch,history,ridge100,xgb2,development,238,309.8375698789916,236.89951422280126,113.71898941321774,340.2903783616191,309.64826418823304,320.47749286497765,0.6932773109243697,317.4034455769588
xgb1__hier__scratch__history__ridge100__xgb2,hierarchy,scratch,history,ridge100,xgb2,late,238,541.3143237061753,451.49231974792104,422.52479226100286,593.707283339972,537.1713182260734,604.0157041140188,0.4579831932773109,553.376812244599
xgb1__hier__scratch__history__ridge100__xgb2,hierarchy,scratch,history,ridge100,xgb2,four_year,476,441.0331715177403,344.1959169853612,268.1218908371103,483.88318832979917,423.40979120715315,604.0157041140188,0.5756302521008403,447.3398306431082
xgb1__hier__scratch__history__ridge100__zero,hierarchy,scratch,history,ridge100,zero,development,238,311.6582870655884,237.61982531399883,117.5919278120358,342.9155634638608,311.42518472012915,323.47683268587036,0.6932773109243697,319.4143305787917
xgb1__hier__scratch__history__ridge100__zero,hierarchy,scratch,history,ridge100,zero,late,238,544.6649513220342,454.80662714593416,426.57452481155053,596.7176426719559,540.4338700090061,608.1918315022695,0.4579831932773109,556.6203538312576
xgb1__hier__scratch__history__ridge100__zero,hierarchy,scratch,history,ridge100,zero,four_year,476,443.72896969619336,346.2132262299665,272.08322631179317,486.6533821631743,425.92952736456766,608.1918315022695,0.5756302521008403,450.01021223003215
xgb1__hier__scratch__history__ridge10__extra,hierarchy,scratch,history,ridge10,extra,development,238,331.0461025959638,261.686946956389,55.95513529141539,366.26975909076197,330.7874660306937,343.87082802102606,0.6680672268907563,339.7873575783458
xgb1__hier__scratch__history__ridge10__extra,hierarchy,scratch,history,ridge10,extra,late,238,582.8938734711048,480.69913194945485,452.0534791608444,670.4786447650066,577.365043516346,657.4579536614791,0.4579831932773109,603.4078588058906
xgb1__hier__scratch__history__ridge10__extra,hierarchy,scratch,history,ridge10,extra,four_year,476,474.0025262454441,371.193039452922,254.0043072261299,540.2291872484884,454.07625477351985,657.4579536614791,0.5630252100840336,485.5776236282241
xgb1__hier__scratch__history__ridge10__ridge100,hierarchy,scratch,history,ridge10,ridge100,development,238,354.7733905060406,287.46452693927233,1.0261620166541763,368.470734075951,354.75420196270306,358.44402593645157,0.6596638655462185,358.19292926268383
xgb1__hier__scratch__history__ridge10__ridge100,hierarchy,scratch,history,ridge10,ridge100,late,238,659.5273223733728,572.090721421129,554.8153999448355,712.8974318059621,658.995000310156,685.487990386938,0.49159663865546216,672.7367692157159
xgb1__hier__scratch__history__ridge10__ridge100,hierarchy,scratch,history,ridge10,ridge100,four_year,476,529.547187495195,429.7776241802007,277.9207809807448,567.4475438954717,506.8746011364295,685.487990386938,0.5756302521008403,533.3541300055728
xgb1__hier__scratch__history__ridge10__ridge1000,hierarchy,scratch,history,ridge10,ridge1000,development,238,323.14068641209764,255.82636063045777,26.569665801444415,344.4474961197583,322.77742629159127,338.09526855014695,0.6764705882352942,328.3765738088862
xgb1__hier__scratch__history__ridge10__ridge1000,hierarchy,scratch,history,ridge10,ridge1000,late,238,616.1920235423742,529.7956593866975,510.94247309891745,681.7008684983986,616.1693435461375,621.456114882949,0.46638655462184875,632.5635647823211
xgb1__hier__scratch__history__ridge10__ridge1000,hierarchy,scratch,history,ridge10,ridge1000,four_year,476,491.9921305733087,392.8110100085776,268.7560694501809,540.0741392136092,469.4733849188644,621.456114882949,0.5714285714285714,498.38294631977277
xgb1__hier__scratch__history__ridge10__xgb1,hierarchy,scratch,history,ridge10,xgb1,development,238,331.59054338149804,260.1041146198127,69.0529654894323,371.063716138288,331.5134835968647,338.66181581553275,0.6722689075630253,341.43957162453717
xgb1__hier__scratch__history__ridge10__xgb1,hierarchy,scratch,history,ridge10,xgb1,late,238,583.819535463258,485.95413060375745,457.860525247457,662.9219854308783,578.0306801412901,660.0415501764998,0.453781512605042,602.1479341246711
xgb1__hier__scratch__history__ridge10__xgb1,hierarchy,scratch,history,ridge10,xgb1,four_year,476,474.7618026171501,373.0291226117851,263.4567453684447,537.1935592512133,454.77208186907734,660.0415501764998,0.5630252100840336,485.3723115886477
xgb1__hier__scratch__history__ridge10__xgb2,hierarchy,scratch,history,ridge10,xgb2,development,238,330.9228836541589,259.9442823104262,66.5708244801431,369.432559292228,330.83753488029043,338.35288186606635,0.6722689075630253,340.52896537020905
xgb1__hier__scratch__history__ridge10__xgb2,hierarchy,scratch,history,ridge10,xgb2,late,238,582.4644379326083,484.57639258254886,456.09673861333255,661.855161597823,576.7444401870515,658.1733795727145,0.46218487394957986,600.8821194125228
xgb1__hier__scratch__history__ridge10__xgb2,hierarchy,scratch,history,ridge10,xgb2,four_year,476,473.69545933127404,372.26033744648754,261.33378154673784,535.9723270836313,453.79098753367094,658.1733795727145,0.5672268907563025,484.2885583199626
xgb1__hier__scratch__history__ridge10__zero,hierarchy,scratch,history,ridge10,zero,development,238,331.7523097213034,259.99555765812545,70.35265737788454,371.7356958470806,331.6729244594016,338.930071692832,0.6722689075630253,341.72830993727223
xgb1__hier__scratch__history__ridge10__zero,hierarchy,scratch,history,ridge10,zero,late,238,585.7348540670324,487.9043657257554,460.1623241850531,664.8291084374074,579.896435919859,662.391544116482,0.453781512605042,604.0488131228328
xgb1__hier__scratch__history__ridge10__zero,hierarchy,scratch,history,ridge10,zero,four_year,476,475.9962784908866,373.9499616919405,265.25749078146885,538.602437328588,455.7846801896303,662.391544116482,0.5630252100840336,486.5949186249979
xgb1__hier__scratch__history__xgb1__extra,hierarchy,scratch,history,xgb1,extra,development,238,313.333047112888,238.54740922727476,143.54512413209494,336.4677717195248,312.5002554421312,335.32981438771765,0.6890756302521008,318.908530346858
xgb1__hier__scratch__history__xgb1__extra,hierarchy,scratch,history,xgb1,extra,late,238,530.0919295016431,441.1159853120382,412.8388128975463,575.1284165394102,526.2268832949868,590.1230570491273,0.46638655462184875,540.3847897094208
xgb1__hier__scratch__history__xgb1__extra,hierarchy,scratch,history,xgb1,extra,four_year,476,435.41649723903566,339.8316972696565,278.19196851482064,471.1598756881954,419.363569368559,590.1230570491273,0.5777310924369747,440.33910988370644
xgb1__hier__scratch__history__xgb1__ridge100,hierarchy,scratch,history,xgb1,ridge100,development,238,324.01840729167765,259.53170542756504,87.27061890704938,331.4847495917994,323.82397753467393,335.0471605706263,0.6554621848739496,325.8363854274572
xgb1__hier__scratch__history__xgb1__ridge100,hierarchy,scratch,history,xgb1,ridge100,late,238,615.5073233667088,531.6074364156793,515.9274916174242,623.6219878966132,614.9790842923431,640.4740053748138,0.5504201680672269,617.4039297305934
xgb1__hier__scratch__history__xgb1__ridge100,hierarchy,scratch,history,xgb1,ridge100,four_year,476,491.8522102125219,395.56957092162224,301.59905526223673,499.3928929210254,469.4015309135085,640.4740053748138,0.6029411764705882,488.1247110648944
xgb1__hier__scratch__history__xgb1__ridge1000,hierarchy,scratch,history,xgb1,ridge1000,development,238,307.7581965000159,232.67261105735113,114.23611481657825,320.90797534312156,306.7032439009582,332.1635599550013,0.680672268907563,310.78190306102795
xgb1__hier__scratch__history__xgb1__ridge1000,hierarchy,scratch,history,xgb1,ridge1000,late,238,568.5491129667688,489.97282290987255,471.94969586302386,589.5451061294817,568.5392491886399,571.8882770053639,0.48739495798319327,573.7956453129149
xgb1__hier__scratch__history__xgb1__ridge1000,hierarchy,scratch,history,xgb1,ridge1000,four_year,476,457.14505431440574,361.3227169836119,293.09290533980106,474.6289923719596,437.6212465447991,571.8882770053639,0.5840336134453782,456.63508688639257
xgb1__hier__scratch__history__xgb1__xgb1,hierarchy,scratch,history,xgb1,xgb1,development,238,323.26848939976276,246.312518328126,157.36964110402346,346.62899372821437,322.68450179976315,342.1068738753662,0.6890756302521008,328.96261858187574
xgb1__hier__scratch__history__xgb1__xgb1,hierarchy,scratch,history,xgb1,xgb1,late,238,533.783054590277,447.55839135862317,418.89398337838526,569.9996934409583,529.6918054935667,595.6534652717448,0.4579831932773109,541.8144020287697
xgb1__hier__scratch__history__xgb1__xgb1,hierarchy,scratch,history,xgb1,xgb1,four_year,476,441.26345056356706,346.93545484337454,288.13181224120433,471.72624996698084,426.1881536466649,595.6534652717448,0.5735294117647058,445.11032618519494
xgb1__hier__scratch__history__xgb1__xgb2,hierarchy,scratch,history,xgb1,xgb2,development,238,321.4613310873707,245.02781132286628,154.7821455883074,344.5307289954974,320.941430896042,339.21669611614806,0.6974789915966386,327.0987055165702
xgb1__hier__scratch__history__xgb1__xgb2,hierarchy,scratch,history,xgb1,xgb2,late,238,532.2849637018852,446.1013772296633,417.12736907801195,568.8212648358334,528.2341101181406,593.7780456943123,0.4579831932773109,540.406325589436
xgb1__hier__scratch__history__xgb1__xgb2,hierarchy,scratch,history,xgb1,xgb2,four_year,476,439.69573000404574,345.5645942762648,285.9547573331597,470.2441145573255,424.5877705070913,593.7780456943123,0.5777310924369747,443.55583626812705
xgb1__hier__scratch__history__xgb1__zero,hierarchy,scratch,history,xgb1,zero,development,238,323.9199472191204,246.61757123403748,158.71574631916167,347.4650759485243,323.2763337716778,343.68574899065294,0.6848739495798319,329.6453260396107
xgb1__hier__scratch__history__xgb1__zero,hierarchy,scratch,history,xgb1,zero,late,238,535.7520286786809,449.48235264097184,421.18611068117156,571.91542067007,531.6218438710785,598.0180135831694,0.4579831932773109,543.7603304746276
xgb1__hier__scratch__history__xgb1__zero,hierarchy,scratch,history,xgb1,zero,four_year,476,442.6931038765794,348.04996193750463,289.9509285001666,473.1908850581005,427.4490888213781,598.0180135831694,0.5714285714285714,446.50654540815935
xgb1__hier__scratch__physical__extra__extra,hierarchy,scratch,physical,extra,extra,development,238,388.7764537322203,312.1934159361461,197.90816900257968,426.36118169493085,380.92596955290514,458.65972474831847,0.6764705882352942,396.2100146780692
xgb1__hier__scratch__physical__extra__extra,hierarchy,scratch,physical,extra,extra,late,238,499.7132621259076,392.1854521561052,332.2718990778503,559.6003746269083,486.3419050550374,601.1674062816944,0.46638655462184875,511.3422009834402
xgb1__hier__scratch__physical__extra__extra,hierarchy,scratch,physical,extra,extra,four_year,476,447.6943574142505,352.18943404612565,265.09003404021496,497.4617756867727,433.63393730397127,601.1674062816944,0.5714285714285714,456.62110695481124
xgb1__hier__scratch__physical__extra__ridge100,hierarchy,scratch,physical,extra,ridge100,development,238,413.1376942014376,339.7818043333543,142.9940688039833,454.06158588133786,408.9285593533184,467.75191963900863,0.6680672268907563,422.31638340938287
xgb1__hier__scratch__physical__extra__ridge100,hierarchy,scratch,physical,extra,ridge100,late,238,549.0868572309201,460.5255510092372,430.8170388526543,557.9655255851042,547.7372745974342,586.2113541875152,0.542016806722689,550.9691286610946
xgb1__hier__scratch__physical__extra__ridge100,hierarchy,scratch,physical,extra,ridge100,four_year,476,485.89048722619043,400.15367767129567,286.90555382831883,508.6734962205802,478.33291697537624,586.2113541875152,0.6050420168067226,489.69684691208437
xgb1__hier__scratch__physical__extra__ridge1000,hierarchy,scratch,physical,extra,ridge1000,development,238,379.15658278693223,304.3772807351458,168.22674910333737,410.5846829176433,374.7415432774809,432.43461056182383,0.7016806722689075,385.9098479422472
xgb1__hier__scratch__physical__extra__ridge1000,hierarchy,scratch,physical,extra,ridge1000,late,238,515.4175116247492,421.3729374785186,388.6985423882302,544.7703324520731,512.1501188869009,570.0937726686711,0.49159663865546216,521.9388686471182
