candidate,normal,feature_set,model,selection_years,shrink,log_offset,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score,protocol
ewma5__history__xgb_2p0,ewma5,history,xgb_2p0,2018-2019-2020,0.5,0.035565762825387544,332.7358817493744,256.6552877888272,19.599142600280853,350.426819897077,332.3511358500423,343.98442216493874,0.5994397759103641,337.06242981146704,select_2018_2020_test_2021_2022
trend5__history__ridge_1000p0,trend5,history,ridge_1000p0,2018-2019-2020,1.0,-0.03814664004030797,334.4798939444405,249.8261567924261,-9.226811035435222,347.58859709117496,332.65842349863163,378.9584672198129,0.6554621848739496,337.3017021196719,select_2018_2020_test_2021_2022
weighted3__physical__state_ridge_100p0,weighted3,physical,state_ridge_100p0,2018-2019-2020,0.8,-0.04855538101104885,327.44444949657225,244.58379327986574,6.985595549361607,371.3542587603878,323.1135900540441,380.97004874343264,0.6722689075630253,337.3391869518941,select_2018_2020_test_2021_2022
ewma5__history__xgb_2p0,ewma5,history,xgb_2p0,2018-2019-2020,1.2,-0.003355854925631348,333.9936758902338,249.3963016134516,10.679390503927406,349.4154393525466,332.44473724282506,356.49019855453724,0.6666666666666666,337.46188209395984,select_2018_2020_test_2021_2022
ewma5__physical_modis__xgb_2p0,ewma5,physical_modis,xgb_2p0,2018-2019-2020,0.6,0.05736831943024343,331.7350006978181,258.77742692223586,23.004024969905576,355.8019961007348,330.8766424480109,360.67003165498977,0.5994397759103641,337.5371599860955,select_2018_2020_test_2021_2022
ewma5__physical__huber_10p0,ewma5,physical,huber_10p0,2018-2019-2020,0.3,0.020766326833775335,329.2980132232824,259.0035293479867,27.11810514387831,363.8681805889948,328.02500980801716,357.8193026926488,0.6246498599439776,337.6223042108942,select_2018_2020_test_2021_2022
trend5__physical__extra_3p0,trend5,physical,extra_3p0,2018-2019-2020,0.2,-0.07993375569072524,334.7610162681929,259.33728547010963,-4.967572073669282,346.78739339200996,334.3110994156645,350.08517790554487,0.6078431372549019,337.6551313360151,select_2018_2020_test_2021_2022
ewma5__physical__xgb_1p0,ewma5,physical,xgb_1p0,2018-2019-2020,0.5,0.043836823934064725,333.4947933811005,259.0321383777102,22.792774937754636,350.27913130819616,333.3729166718135,346.12084972039906,0.5882352941176471,337.6604086855527,select_2018_2020_test_2021_2022
trend5__physical_modis__xgb_1p0,trend5,physical_modis,xgb_1p0,2018-2019-2020,0.8,-0.1,332.05748170211467,253.74420867295188,120.36162292224063,354.72708177433196,331.8345767335563,341.3310856054996,0.6862745098039216,337.6691554780294,select_2018_2020_test_2021_2022
trend5__history__extra_3p0,trend5,history,extra_3p0,2018-2019-2020,0.4,-0.07692034672094046,336.7669209627821,256.755342592501,-6.517189317966284,345.4100741504655,332.43296913428946,406.4197989566936,0.5350140056022409,337.84422130257974,select_2018_2020_test_2021_2022
weighted3__history__huber_10p0,weighted3,history,huber_10p0,2018-2019-2020,1.0,0.04523140441928629,332.7711439792719,257.3302269444309,4.803380404624823,353.8436626195542,332.3003351078403,351.02802468143335,0.6218487394957983,337.9215714214846,select_2018_2020_test_2021_2022
ewma5__physical_modis__ridge_1000p0,ewma5,physical_modis,ridge_1000p0,2018-2019-2020,1.2,-0.06595679733510183,339.12836417945124,261.26134630305626,4.112330897623131,338.16238176912043,335.86041526441187,401.8683961418044,0.6302521008403361,338.0698813481087,select_2018_2020_test_2021_2022
ewma5__physical_modis__ridge_1000p0,ewma5,physical_modis,ridge_1000p0,2018-2019-2020,0.3,0.03103598943759675,334.00132554382503,256.2826534380205,20.52048517962979,350.90256631424415,333.949000394755,339.92529071604486,0.5994397759103641,338.2135544491623,select_2018_2020_test_2021_2022
weighted3__physical_modis__extra_3p0,weighted3,physical_modis,extra_3p0,2018-2019-2020,0.4,-0.016321487493513972,335.5362032383569,260.6218579121183,12.7967329723547,347.43559381248036,334.7687833622353,354.3862252257476,0.5322128851540616,338.31919591285737,select_2018_2020_test_2021_2022
weighted3__modis__ridge_1000p0,weighted3,modis,ridge_1000p0,2018-2019-2020,0.1,0.016169614968260245,336.3522310105785,261.33526614639743,13.411172782821117,347.2192811415161,333.68448156643757,383.3253247019402,0.5014005602240896,338.4020561822777,select_2018_2020_test_2021_2022
trend5__physical__state_ridge_100p0,trend5,physical,state_ridge_100p0,2018-2019-2020,0.4,-0.09441498205663038,334.2102173679045,258.1280791018108,-7.83212408410968,353.2912289487579,333.69360847353204,359.7713680279739,0.6190476190476191,338.85131803952476,select_2018_2020_test_2021_2022
weighted3__modis__extra_3p0,weighted3,modis,extra_3p0,2018-2019-2020,0.9,-0.023062012108163672,332.2864625636004,251.03560505357626,17.292015133661753,360.55426672767743,330.35007104998004,379.15407630120166,0.5630252100840336,338.86931572621455,select_2018_2020_test_2021_2022
weighted3__physical_modis__ridge_1000p0,weighted3,physical_modis,ridge_1000p0,2018-2019-2020,1.2,-0.1,339.9555215917251,260.1237246321451,5.048245698370876,341.0265848921993,334.61968596869883,419.23618455800255,0.6498599439775911,338.88932851108706,select_2018_2020_test_2021_2022
ewma5__physical__huber_10p0,ewma5,physical,huber_10p0,2018-2019-2020,0.2,0.03496652400979342,331.9629085231203,260.46850554086404,26.929639575047446,360.58754443000885,331.276520765244,351.23256518506076,0.5994397759103641,338.94747056037335,select_2018_2020_test_2021_2022
weighted3__modis__xgb_2p0,weighted3,modis,xgb_2p0,2018-2019-2020,0.9,-0.00517193010527669,331.01380184484464,255.5124707311066,18.45904029869189,363.1465763582389,330.71638069811894,349.70338750406705,0.6274509803921569,338.97264018651174,select_2018_2020_test_2021_2022
trend5__modis__xgb_1p0,trend5,modis,xgb_1p0,2018-2019-2020,1.2,-0.08920936077947735,333.1711116693141,262.01287515735476,8.462749071263133,359.26825359847857,331.1771433537909,369.8636106293477,0.7030812324929971,339.1969050727244,select_2018_2020_test_2021_2022
weighted3__modis__xgb_1p0,weighted3,modis,xgb_1p0,2018-2019-2020,1.0,-0.020659068747857265,330.97359413678595,248.81501111252373,19.964659877455126,368.4138534619974,327.9880777955532,390.70117350327024,0.6442577030812325,339.58727988278065,select_2018_2020_test_2021_2022
trend5__physical_modis__xgb_2p0,trend5,physical_modis,xgb_2p0,2018-2019-2020,0.2,-0.05854959949538412,338.20512186127496,259.97877386188696,-4.2805428085899235,346.8866830445279,335.32782526494674,386.26110976890516,0.5462184873949579,339.65618800800615,select_2018_2020_test_2021_2022
weighted3__modis__state_ridge_100p0,weighted3,modis,state_ridge_100p0,2018-2019-2020,0.2,0.012973833900875899,338.9228114267677,263.2922729719402,13.251161690266864,344.5276225806605,336.49501230604255,383.82262600927436,0.49859943977591037,339.71706443505957,select_2018_2020_test_2021_2022
ewma5__physical_modis__extra_3p0,ewma5,physical_modis,extra_3p0,2018-2019-2020,0.6,0.020223020042564613,334.53507776252343,259.39603846725254,23.214724009495004,355.31088421810676,334.5332070285229,336.11452683379554,0.5826330532212886,339.72856169291913,select_2018_2020_test_2021_2022
ewma5__physical__extra_3p0,ewma5,physical,extra_3p0,2018-2019-2020,0.3,0.03938408558313184,334.9601897277412,259.495475617929,23.777414824445604,354.13720824609686,334.9144879548376,341.11667680576295,0.5854341736694678,339.7430189141042,select_2018_2020_test_2021_2022
trend5__physical__state_ridge_100p0,trend5,physical,state_ridge_100p0,2018-2019-2020,0.2,-0.07110402834049791,337.6226963016066,260.7838424011389,-5.426775608465945,347.3067678029966,336.4442637629799,368.9275176496822,0.5770308123249299,339.74910604229746,select_2018_2020_test_2021_2022
trend5__history__xgb_1p0,trend5,history,xgb_1p0,2018-2019-2020,0.7,-0.047607546594312516,339.4090203201467,252.58532306837833,-1.9592666365763556,344.3318910124296,335.87854742348486,404.92825848072954,0.6218487394957983,339.75711976905194,select_2018_2020_test_2021_2022
ewma5__physical__ridge_1000p0,ewma5,physical,ridge_1000p0,2018-2019-2020,0.8,-0.01353671238642273,330.3926353600711,258.64341629869455,15.164251220501718,369.4256467946532,328.95420280270963,353.6678446936741,0.7002801120448179,339.79128007937624,select_2018_2020_test_2021_2022
ewma5__physical__xgb_2p0,ewma5,physical,xgb_2p0,2018-2019-2020,0.4,0.054767517038923984,335.631538435683,260.1646522106716,21.930536283199682,353.5894363799472,334.9960713061546,351.15920152744695,0.5854341736694678,339.96214613936695,select_2018_2020_test_2021_2022
weighted3__history__ridge_100p0,weighted3,history,ridge_100p0,2018-2019-2020,0.3,0.017910115891165344,339.2475942890465,265.32160398858736,11.177794973964405,346.96401808436434,335.4359206215063,393.6540233225569,0.5042016806722689,340.2237818209909,select_2018_2020_test_2021_2022
trend5__history__extra_3p0,trend5,history,extra_3p0,2018-2019-2020,0.9,-0.1,342.8004943803397,260.8521452379454,45.91515056004212,340.2900180593417,335.00475353946734,437.2299925750137,0.5742296918767507,340.22394008987214,select_2018_2020_test_2021_2022
mean5__physical__extra_3p0,mean5,physical,extra_3p0,2018-2019-2020,1.1,0.02522076465838226,334.98770725426596,263.7482273888865,26.413709691302365,356.7672938475206,334.7913142063839,344.79480306115835,0.6582633053221288,340.3835056406091,select_2018_2020_test_2021_2022
ewma5__history__xgb_2p0,ewma5,history,xgb_2p0,2018-2019-2020,0.4,0.041125993932675964,335.98611972094886,259.77556482064614,21.152895601894418,354.26302169044527,335.6834757937657,347.28665325183823,0.5994397759103641,340.4796842315272,select_2018_2020_test_2021_2022
ewma5__physical_modis__xgb_2p0,ewma5,physical_modis,xgb_2p0,2018-2019-2020,0.5,0.058368085918841135,334.82712404782615,261.19196104896474,23.74767320117185,358.4128202344853,334.1953049957439,358.61503225058107,0.5826330532212886,340.5655933314704,select_2018_2020_test_2021_2022
trend5__physical__extra_3p0,trend5,physical,extra_3p0,2018-2019-2020,0.4,-0.1,337.5091090188253,259.20846740592253,44.07479928778027,352.1773056310677,335.81106425010836,378.429224835376,0.6442577030812325,340.75164697970666,select_2018_2020_test_2021_2022
trend5__history__xgb_2p0,trend5,history,xgb_2p0,2018-2019-2020,1.0,-0.053895348514139685,342.47647913578396,261.2937237814129,-3.4499552014712966,338.76355876001304,339.7006947681998,397.51538654696776,0.6330532212885154,340.8543029499452,select_2018_2020_test_2021_2022
trend5__history__huber_10p0,trend5,history,huber_10p0,2018-2019-2020,0.9,0.03887162219359732,334.77046291438876,264.836769789612,-9.984032165538636,359.62796430768213,334.32964209479127,355.3463944054217,0.6778711484593838,340.87463305781273,select_2018_2020_test_2021_2022
ewma5__history__extra_3p0,ewma5,history,extra_3p0,2018-2019-2020,0.3,0.0388912087586972,337.60048595745195,261.4978458060403,21.007119167669902,352.19793834706917,337.2007485482611,354.8846597504983,0.5770308123249299,341.14991470255853,select_2018_2020_test_2021_2022
weighted3__modis__extra_3p0,weighted3,modis,extra_3p0,2018-2019-2020,1.0,-0.027929547503768543,334.54918297698936,252.49409566522388,17.77814491833099,364.66188583506516,332.43150330467734,384.0019520394053,0.5658263305322129,341.5479387734303,select_2018_2020_test_2021_2022
ewma5__physical_modis__ridge_100p0,ewma5,physical_modis,ridge_100p0,2018-2019-2020,0.4,0.023441301578387863,337.3639781207725,260.33629320255943,16.87598746904996,356.90885316657545,335.28307132893104,379.81747902547545,0.5854341736694678,341.72997018426287,select_2018_2020_test_2021_2022
trend5__physical__xgb_2p0,trend5,physical,xgb_2p0,2018-2019-2020,0.2,-0.06069627766938737,340.31725820163376,262.51420483991626,-4.46133349744217,348.89077740810154,337.65676177765175,384.92190162551583,0.5462184873949579,341.7955138972552,select_2018_2020_test_2021_2022
trend5__history__extra_3p0,trend5,history,extra_3p0,2018-2019-2020,0.3,-0.0696385286967967,340.83149393295366,260.55044324604944,-5.437563394123531,349.40457060268176,336.59958982129757,407.6110351743408,0.5294117647058824,341.91678707247166,select_2018_2020_test_2021_2022
ewma5__physical__xgb_1p0,ewma5,physical,xgb_1p0,2018-2019-2020,0.4,0.0477428428196177,337.62439815925643,262.32426957298406,23.79607256578167,355.2020900111965,337.4949304702305,350.69291757529436,0.5742296918767507,341.98645419998496,select_2018_2020_test_2021_2022
weighted3__physical__ridge_100p0,weighted3,physical,ridge_100p0,2018-2019-2020,0.8,-0.024087738327743496,333.8667042197394,265.129365970448,6.150126757391451,370.42566459741084,330.00545058730023,399.2356290606634,0.680672268907563,342.04113090604744,select_2018_2020_test_2021_2022
ewma5__physical_modis__ridge_100p0,ewma5,physical_modis,ridge_100p0,2018-2019-2020,0.5,0.013459897382527421,338.2698162651019,261.287763569611,14.549425145480841,357.7284616661441,335.09552151151973,392.00655562897117,0.5714285714285714,342.3409039269669,select_2018_2020_test_2021_2022
trend5__physical_modis__ridge_100p0,trend5,physical_modis,ridge_100p0,2018-2019-2020,0.3,-0.06778123538913247,341.73188413825056,260.9697269684465,-9.8592858683956,347.6526428851566,338.34086196488147,390.52225323734655,0.6022408963585434,342.3643182816348,select_2018_2020_test_2021_2022
trend5__physical_modis__ridge_100p0,trend5,physical_modis,ridge_100p0,2018-2019-2020,0.4,-0.07444395564405483,342.0876195219713,259.8258146819203,-12.087071921290436,347.60096979379944,338.68619438166604,391.3649640049873,0.6106442577030813,342.6156008048521,select_2018_2020_test_2021_2022
trend5__history__xgb_1p0,trend5,history,xgb_1p0,2018-2019-2020,0.2,-0.047740066615778884,342.49344636408824,261.546349028858,-2.646671093453053,347.7260064186215,337.99876198081125,406.75828927535565,0.5406162464985994,342.6779152819023,select_2018_2020_test_2021_2022
weighted3__physical_modis__extra_3p0,weighted3,physical_modis,extra_3p0,2018-2019-2020,0.5,-0.025588310979962517,339.9518210912742,265.1265157606562,12.668148256249111,352.13270326687336,339.2680336263979,355.268128093902,0.5210084033613446,342.82609476895493,select_2018_2020_test_2021_2022
trend5__history__ridge_1000p0,trend5,history,ridge_1000p0,2018-2019-2020,0.2,-0.045863787707553935,341.95828087926975,263.56444093982225,-4.175102879708099,349.99963543615854,338.07736875494885,396.9315630018593,0.5406162464985994,342.9983914874117,select_2018_2020_test_2021_2022
weighted3__physical_modis__state_ridge_100p0,weighted3,physical_modis,state_ridge_100p0,2018-2019-2020,0.8,-0.06278675777899437,338.63196500497685,263.7335737865654,5.702580288379804,356.3503974794618,338.3899635248222,353.0834067499268,0.5686274509803921,343.0010727535594,select_2018_2020_test_2021_2022
trend5__history__xgb_2p0,trend5,history,xgb_2p0,2018-2019-2020,0.2,-0.04901352940232029,342.6070903088401,262.24074071772606,-3.183775799602167,348.98609960347284,338.0836234075252,407.2658805467614,0.5378151260504201,343.07097590716955,select_2018_2020_test_2021_2022
ewma5__physical_modis__extra_3p0,ewma5,physical_modis,extra_3p0,2018-2019-2020,0.5,0.02741366976244211,337.9409490643246,262.2827279182053,23.986504496507873,358.83740141470616,337.9291863588166,341.8499532541452,0.5770308123249299,343.162121475543,select_2018_2020_test_2021_2022
ewma5__physical_modis__ridge_100p0,ewma5,physical_modis,ridge_100p0,2018-2019-2020,0.3,0.033422705774248294,338.8249621749454,261.1617050835899,19.391149720843686,358.58286394015073,337.59338834247166,369.82516769487074,0.5826330532212886,343.4565441581283,select_2018_2020_test_2021_2022
ewma5__physical__huber_10p0,ewma5,physical,huber_10p0,2018-2019-2020,0.4,0.006566129657757235,333.67471575925174,262.1860074047853,27.81512595996427,375.38249780441157,331.4762481374302,375.8717351317821,0.6218487394957983,343.5520443650863,select_2018_2020_test_2021_2022
ewma5__physical__ridge_100p0,ewma5,physical,ridge_100p0,2018-2019-2020,0.1,0.05536778763011596,338.59302999927775,262.61526025967265,25.104725095386698,359.04984354901774,338.464489464661,348.8513655323953,0.5798319327731093,343.6750982530586,select_2018_2020_test_2021_2022
trend5__physical__ridge_100p0,trend5,physical,ridge_100p0,2018-2019-2020,0.5,-0.05249777627558852,340.32712344531666,265.4286882062161,-6.8707196899936855,360.84479033223704,333.48684464446416,429.478178719698,0.7198879551820728,343.7464704668336,select_2018_2020_test_2021_2022
ewma5__physical_modis__xgb_2p0,ewma5,physical_modis,xgb_2p0,2018-2019-2020,0.4,0.05936785240743883,338.37795767895125,263.9957723101326,24.531320529018636,361.4855391998476,337.92754238617493,356.9329794459709,0.5742296918767507,344.0422492359813,select_2018_2020_test_2021_2022
weighted3__modis__extra_3p0,weighted3,modis,extra_3p0,2018-2019-2020,1.1,-0.03279708289937342,337.0225116834858,254.33374659103762,18.281070716309888,368.96974756188064,334.69420209383276,389.2943992255367,0.5714285714285714,344.4272432556712,select_2018_2020_test_2021_2022
trend5__physical_modis__ridge_1000p0,trend5,physical_modis,ridge_1000p0,2018-2019-2020,0.3,-0.08374033698698471,343.16759457385484,262.41043968538463,-9.415414715728584,351.38374865384037,340.138975405836,389.0469919409939,0.6106442577030813,344.4644783018465,select_2018_2020_test_2021_2022
